research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
CES201606,609,17,can,er een bekerhouder van maken,bekerhouder,cup holder,3,4
CES201606,1173,26,can,mee bellen,bellen,call,2,5
CES201606,1904,46,can,benzinetank,benzinetank,gas tank,4,3
CES201606,1963.3,47,can, voor bestek,bestek,specifications,2,3
CES201606,1172,26,can,een bierblikje? of voedselconserven?,bierblikje voedselconserven,beer can food preserves,0,0
CES201606,1816,45,can,bieropener,bieropener,beer opener,2,5
CES201606,1258.1,28,can,blik in de water,blik water,can of water,0,0
CES201606,2139.1,50,can,vier blikjes op hun zij,blikjes,cans,0,0
CES201606,1609,40,can,blikjes gooien,blikjes gooien,throwing cans,2,5
CES201606,1746,44,can,Twee blikjes en een touwtje erdoor om te telefoneren,blikjes touwtje erdoor telefoneren,cans of string through it to make phone calls,2,5
CES201606,1578,39,can,bloemen in te zetten,bloemen zetten,put flowers,2,5
CES201606,278,13,can,bloempot,bloempot,flowerpot,2,5
CES201606,2015,48,can,boot mee dichtmaken die lekt,boot dichtmaken lekt,closing boat leaking,4,3
CES201606,1300,29,can,bowlen,bowlen,bowling,3,3
CES201606,1127,25,can,bril: twee blikjes met de onderkant eruit,bril blikjes onderkant eruit,glasses cans bottom out,4,3
CES201606,799,19,can,wie met zn buik het blikje naar de lijn kan bewegen,buik blikje lijn bewegen,belly can line move,4,4
CES201606,1905,46,can,chemisch afvalvat,chemisch afval vat,chemical waste barrel,3,2
CES201606,1063.1,24,can,je kunt het gebruiken voor creatieve projecten,creatieve projecten,creative projects,3,3
CES201606,1503,37,can,decoratie,decoratie,decoration,3,3
CES201606,2156.2,51,can, deeg rollen of iets anders,deeg rollen anders,dough roll differently,3,4
CES201606,460,15,can,denk aan andy warhole,denk Andy Warhol,think Andy Warhol,0,0
CES201606,1903,46,can,deurstopper,deurstopper,door stopper,3,3
CES201606,1064,24,can,om dingen in op te bergen,dingen bergen,store things,2,5
CES201606,1577,39,can,om dingen in te bewaren,dingen bewaren,save things,2,5
CES201606,1908,46,can,douche kop,douche kop,shower head,4,4
CES201606,596,17,can,een draadtelefoon maken,draadtelefoon,wired telephone,2,5
CES201606,1377,30,can,drinkpak,drink pak,drink pack,2,5
CES201606,375,14,can,iets uit drinken,drinken,drinks,1,5
CES201606,789,19,can,drinken,drinken,drinks,1,5
CES201606,1256,28,can,om uit te drinken,drinken,drinks,1,5
CES201606,1575,39,can,om uit te drinken,drinken,drinks,1,5
CES201606,1963.2,47,can, droger,droger,Dryer,0,0
CES201606,1258.2,28,can, moet je echt op youtube opzoeken!!,echt YouTube opzoeken,really look up YouTube,0,0
CES201606,1122,25,can,elektriciteitsgeleider,elektriciteitsgeleider,electricity conductor,4,3
CES201606,1910,46,can,elektrische verbinding,elektrische verbinding,electrical connection,4,3
CES201606,899,20,can,erop lopen als stelten met touw eraan voor kinderen,erop lopen stelten touw eraan kinderen,"children walk on it with stilts, rope attached to it",4,4
CES201606,1032,22,can,erop staan als podium (groot blik),erop staan podium,stand on stage,3,5
CES201606,1031,22,can,erop zitten als kruk,erop zitten kruk,sit on stool,2,5
CES201606,611,17,can,eruit drinken,eruit drinken,drink from it,1,5
CES201606,886,20,can,eruit drinken,eruit drinken,drink from it,1,5
CES201606,2150,51,can,filmen als sfeer in buurt,filmen sfeer buurt,filming atmosphere neighborhood,0,0
CES201606,1376,30,can,fles,fles,bottle,2,4
CES201606,802,19,can,gaatjes in prikken,gaatjes prikken,poke holes,2,5
CES201606,282,13,can,als je er gaatjes in prikt kan je het als douchekop gebruiken,gaatjes prikt douchekop,shower head pokes holes,4,5
CES201606,279,13,can,glas,glas,glass,2,5
CES201606,598,17,can,gooien,gooien,throw,2,5
CES201606,888,20,can,ermee gooien,gooien,throw,2,5
CES201606,455,15,can,gooimateriaal,gooimateriaal,throwing material,2,5
CES201606,1016,23,can,als grote ketting 'steen' ,grote ketting steen,large chain stone,3,4
CES201606,1021,23,can,om je haar in een knot te doen erom heen,haar knot erom heen,hair bun around it,3,4
CES201606,2140,50,can,als haltertjes gebruiken,haltertjes,dumbbells,3,4
CES201606,2151,51,can,hand trainen door verkreukelen,hand trainen verkreukelen,hand training crumple,3,4
CES201606,1015,23,can,handtas,handtas,handbag,4,3
CES201606,1709,43,can,heet maken en mee koken/bakken,heet koken bakken,heat cooking baking,3,5
CES201606,1612,40,can,hergebruiken,hergebruiken,reuse,2,5
CES201606,1712,43,can,hockeypuk,hockey puck,hockey puck,3,5
CES201606,1216,27,can,hoofddeksel,hoofddeksel,headgear,4,3
CES201606,2046,49,can,ijsvormpje,ijs vormpje,ice cream mould,4,4
CES201606,2138,50,can,gebruiken als ijshockeypuck,ijshockey puck,ice hockey puck,3,5
CES201606,1505,37,can,instrument,instrument,instrument,3,4
CES201606,1714,43,can,instrument,instrument,instrument,3,4
CES201606,1489,36,can,jojo van maken,jojo,yoyo,5,3
CES201606,387,14,can,als kaarsenhouder,kaarsenhouder,candle holder,3,5
CES201606,1536,38,can,kaarsenstandaard,kaarsenstandaard,candle stand,3,5
CES201606,1959,47,can,kaarshouder,kaarshouder,candle holder,3,5
CES201606,804,19,can,een kaarsje erin doen ter sfeerverlichting,kaarsje erin ter sfeerverlichting,candle in it for mood lighting,3,5
CES201606,230,12,can,een kauwgum bakje,kauwgum bakje,chewing gum container,2,5
CES201606,516,16,can,ketting,ketting,chain,3,4
CES201606,682,18,can,een ketting van maken ,ketting,chain,3,4
CES201606,1491,36,can,ketting van de lipjes,ketting lipjes,chain tabs,3,4
CES201606,685,18,can,gebruiken om met kinderen te knutselen \,kinderen knutselen,children crafting,3,5
CES201606,891,20,can,het kleindrukken,klein drukken,press small,2,5
CES201606,1028,22,can,klosjes achter je fiets binden,klosjes achter fiets binden,tie bobbins behind bicycle,2,5
CES201606,897,20,can,koelen,koelen,cooling,2,5
CES201606,1961,47,can,als kom,kom,come,2,5
CES201606,1174,26,can,kooi van farraday maken,kooi Faraday,Faraday cage,4,5
CES201606,1960,47,can,kopje,kopje,little cup,2,4
CES201606,1907,46,can,kraan,kraan,crane,4,2
CES201606,459,15,can,kunst,kunst,art,3,3
CES201606,513,16,can,kunst,kunst,art,3,3
CES201606,1813,45,can,kunst,kunst,art,3,3
CES201606,380,14,can,gebruiken in een kunstwerk ,kunstwerk,artwork,3,3
CES201606,1911,46,can,kunstwerk,kunstwerk,artwork,3,3
CES201606,383,14,can,het labeltje eraf halen en daar een oorbel van maken,labeltje eraf halen oorbel,remove tag from earring,3,5
CES201606,384,14,can,het labeltje gebruiken en daar iets mee snijden (want het is scherp),labeltje snijden,cutting label,3,4
CES201606,607,17,can,er een lamp van maken,lamp,lamp,4,4
CES201606,1171,26,can,als lampenkap,lampenkap,lampshade,4,4
CES201606,1030,22,can,lampje van maken,lampje,lamp,4,4
CES201606,683,18,can,met het lipje van een blikje een jurkje/ shirtje maken ,lipje blikje jurkje shirtje,lip can dress shirt,3,4
CES201606,1011,23,can,lunchbakje,lunch bakje,lunch tray,2,5
CES201606,895,20,can,meenemen voor onderweg,meenemen onderweg,take with you on road,2,5
CES201606,456,15,can,mes,mes,knife,3,4
CES201606,1215,27,can,mes (eerst open scheuren),mes,knife,3,4
CES201606,793,19,can,zo mooi mogelijk versieren,mooi mogelijk versieren,decorate as best as possible,3,3
CES201606,1913,46,can,moordwapen,moordwapen,murder weapon,2,3
CES201606,2136,50,can,in een muizenhol stoppen zodat die etters er niet meer uit kunnen komen,muizenhol stoppen zodat etters niet komen,block mouse hole so that bugs don't come in,4,3
CES201606,1013,23,can,muziek mee maken,muziek,music,3,4
CES201606,1533,38,can,muziek maken,muziek,music,3,4
CES201606,378,14,can,muziek mee maken/geluid maken,muziek geluid,music sound,3,4
CES201606,1126,25,can,muziekinstrument,muziekinstrument,musical instrument,3,4
CES201606,377.2,14,can, met zo'n touwtje er tussen) ,n touwtje tussen,a string between them,0,0
CES201606,890,20,can,het natekenen,natekenen,copy,3,5
CES201606,602,17,can,neerleggen,neerleggen,put down,2,5
CES201606,1217,27,can,neptelefoon,nep telefoon,fake phone,2,5
CES201606,900,20,can,omver gooien op de kermis,omver gooien kermis,knock over fair,2,5
CES201606,515,16,can,onderzetter,onderzetter,coaster,2,5
CES201606,893,20,can,openen,openen,open,1,5
CES201606,2135.2,50,can, openen en lekker coladouchen,openen lekker cola douchen,open nice cola shower,1,5
CES201606,1170,26,can,openknippen en sierraad van maken,openknippen sieraad,cut open jewelry,3,4
CES201606,601,17,can,opgaven,opgaven,assignments,0,0
CES201606,603,17,can,oprapen,oprapen,pick up,2,5
CES201606,1958,47,can,opslag pennen,opslag pennen,storage pens,2,5
CES201606,1906,46,can,opslag tank,opslag tank,storage tank,2,5
CES201606,385,14,can,als opvanger voor de regen als het lekt,opvangen regen lekt,collecting rain leaks,2,5
CES201606,1373,30,can,pan met deksel,pan deksel,pan lid,2,4
CES201606,1027,22,can,pennenbakje,pennenbakje,pencil box,2,5
CES201606,276,13,can,pennendoos,pennendoos,pencil box,2,5
CES201606,2139.2,50,can, plank erop en skateboarden,plank erop skateboarden,skateboard on it,5,2
CES201606,1018,23,can,plantenbak,plantenbak,planter,2,5
CES201606,1957,47,can,plantenbak,plantenbak,planter,2,5
CES201606,2019,48,can,plantenbak,plantenbak,planter,2,5
CES201606,1372,30,can,plasic bakje met deksel,plastic bakje deksel,plastic container lid,2,5
CES201606,1378,30,can,plastic zakje die je kan afsluiten,plastic zakje afsluiten,close plastic bag,2,5
CES201606,382,14,can,platstampen en gebruiken bij ijshockey ,plat stampen ijshockey,flattening ice hockey,3,5
CES201606,1487,36,can,Platslaan en voorwerpen van maken,platslaan voorwerpen,smashing objects,2,5
CES201606,1374,30,can,pot met deksel,pot deksel,jar lid,2,5
CES201606,1014.2,23,can, praten erdoor,praten erdoor,talk through it,2,5
CES201606,790,19,can,om proberen kapot te maken,proberen kapot,try break,2,5
CES201606,284,13,can,het raam open houden,raam open houden,keep window open,3,5
CES201606,233,12,can,raketmotor,raketmotor,rocket engine,5,1
CES201606,458,15,can,rammelaar (klipje in blikje),rammelaar,rattle,4,4
CES201606,1412,35,can,als rammelaar gebruiken,rammelaar,rattle,4,4
CES201606,889,20,can,reclame erop maken,reclame erop,advertising on it,3,5
CES201606,681,18,can,recycelen ,recyclen,recycle,1,5
CES201606,887,20,can,het recyclen,recyclen,recycle,1,5
CES201606,2156.1,51,can,rollen,rollen,roll,2,5
CES201606,2137,50,can,rollen als bowlingbal,rollen bowlingbal,rolling bowling ball,2,5
CES201606,605,17,can,een ruit ermee ingooien,ruit ingooien,smash window,2,4
CES201606,2155.1,51,can,scherp,scherp,sharp,0,0
CES201606,1713,43,can,scherpe kant gebruiken om papier te snijden,scherpe kant papier snijden,sharp edge of paper cutting,3,4
CES201606,1535,38,can,schietobject,schietobject,shooting object,4,3
CES201606,2135.1,50,can,schudden,schudden,shake,2,5
CES201606,896,20,can,schudden voor openen,schudden openen,shake open,2,5
CES201606,1912,46,can,seksspeeltje,seksspeeltje,sex toy,2,2
CES201606,453,15,can,sieraad,sieraad,ornament,3,4
CES201606,1710,43,can,sierraad,sieraad,ornament,3,4
CES201606,381,14,can,gebruiken als sieradendoosje,sieradendoosje,jewelry box,2,5
CES201606,1063.2,24,can, sinterklaassurprises enzo,Sinterklaas surprises enzo,St. Nicolas surprises and such,3,5
CES201606,457,15,can,sleutelhanger (met het klipje van het blikje),sleutelhanger,keychain,3,5
CES201606,517,16,can,slingers,slingers,garlands,3,5
CES201606,2014,48,can,mee snijden,snijden,cut,3,4
CES201606,2155.2,51,can, snijden,snijden,cut,3,4
CES201606,1124,25,can,soepkom,soepkom,soup bowl,2,5
CES201606,1962,47,can,spaarpot,spaarpot,piggy bank,2,5
CES201606,452,15,can,speelgoed,speelgoed,toys,3,4
CES201606,514,16,can,speelgoed,speelgoed,toys,3,4
CES201606,2013,48,can,speelgoed maken (auto),speelgoed,toys,3,4
CES201606,1411,35,can,speelgoed ervan maken,speelgoed ervan,toys of it,3,4
CES201606,1488,36,can,speelgoed mee maken voor onder je voeten,speelgoed onder voeten,toys under feet,3,4
CES201606,794,19,can,als spel om om te schieten,spel schieten,shooting game,2,4
CES201606,450,15,can,spiegel,spiegel,mirror,4,2
CES201606,1414,35,can,spullen in bewaren,spullen bewaren,store things,1,5
CES201606,1656,42,can,Op staan,staan,stand,2,5
CES201606,680,18,can,de straat mee vervuilen ,straat vervuilen,pollute street,2,5
CES201606,229,12,can,tandenborstel houder,tandenborstel houder,toothbrush holder,2,5
CES201606,277,13,can,tandeborstel houder,tandenborstel houder,toothbrush holder,2,5
CES201606,1214,27,can,target practice,target practice,target practice,2,5
CES201606,379,14,can,tegen iemands hoofd aan gooien (wapen),tegen iemands hoofd gooien,throw at someone's head,2,5
CES201606,1576,39,can,om tegen aan te schoppen,tegen schoppen,against kicking,2,5
CES201606,2148,51,can,tegen aan tikken voor muziek,tegen tikken muziek,against tapping music,2,5
CES201606,281,13,can,een telefoon,telefoon,telephone,2,5
CES201606,1123,25,can,als telefoon met twee blikjes en een touwtje,telefoon blikjes touwtje,telephone cans string,2,5
CES201606,898,20,can,telefoon van maken met lijn ertussen,telefoon lijn ertussen,telephone line between them,2,5
CES201606,377.1,14,can,gebruiken als telefoon (je weet wel,telefoon weet wel,phone knows,2,5
CES201606,1909,46,can,telefoonhoesje,telefoonhoesje,phone case,4,2
CES201606,795,19,can,ter positie aanduiding (strategie bespreken),ter positie aanduiding,for position indication,4,4
CES201606,1375,30,can,thermoskan,thermoskan,thermos,3,4
CES201606,604,17,can,een toren van blikjes maken,toren blikjes,tower cans,2,5
CES201606,1014.1,23,can,met touw eraan en dan iets doorgeven,touw eraan doorgeven,pass rope through it,2,5
CES201606,1125,25,can,trommel,trommel,drum,3,4
CES201606,2154,51,can,in tuin tegen katten,tuin tegen katten,garden against cats,3,3
CES201606,1128,25,can,tunnel voor mieren of andere kleine dieren,tunnel mieren kleine dieren,tunnel ants small animals,4,4
CES201606,800,19,can,tussen twee buiken het blikje naar een andere kant toebrengen,tussen buiken blikje kant toebrengen,Apply can of lace between bellies,3,4
CES201606,1814,45,can,vaas,vaas,vase,2,5
CES201606,231,12,can,een vaasjr,vaasje,vase,2,5
CES201606,386,14,can,als vaasje,vaasje,vase,2,5
CES201606,2153.2,51,can, een val,val,fall,3,4
CES201606,599,17,can,vangen,vangen,catch,2,5
CES201606,608,17,can,er een ventilator van maken,ventilator,fan,5,1
CES201606,1020,23,can,verrekijker (met lens erin),verrekijker,binoculars,5,3
CES201606,803,19,can,versieren zo mooi mogelijk,versieren mooi mogelijk,decorate as nicely as possible,3,3
CES201606,797,19,can,wie het verst kan gooien,verst gooien,throw furthest,2,5
CES201606,798,19,can,wie het verst kan schieten,verst schieten,shoot furthest,2,5
CES201606,1492,36,can,gebruien als versteviging van muren oid,versteviging muren oid,"reinforcement of walls, etc",2,3
CES201606,597,17,can,het vertrappen,vertrappen,trample,2,5
CES201606,892,20,can,verzamelen voor statiegeld ,verzamelen statiegeld,collect deposit,2,5
CES201606,1964,47,can,viskom,viskom,fish bowl,3,4
CES201606,1257,28,can,als voetbal,voetbal,football,3,4
CES201606,1504,37,can,voetbal,voetbal,football,3,4
CES201606,1711,43,can,voetbal,voetbal,football,3,4
CES201606,1413,35,can,ermee voetballen,voetballen,play football,3,4
CES201606,1745,44,can,Voetballen,voetballen,play football,3,4
CES201606,2134,50,can,mee voetballen,voetballen,play football,3,4
CES201606,791,19,can,als voorbeeld van afval,voorbeeld afval,example waste,2,5
CES201606,1019,23,can,voorraaddoos,voorraaddoos,storage box,1,5
CES201606,1490,36,can,vullen,vullen,fill,1,5
CES201606,801.1,19,can,vullen met water,vullen water,fill water,1,5
CES201606,232,12,can,een wapen,wapen,weapon,2,4
CES201606,283,13,can,als wapen,wapen,weapon,2,4
CES201606,1299,29,can,wapen,wapen,weapon,2,4
CES201606,2018,48,can,wasbak van maken,wasbak,sink,4,2
CES201606,1817,45,can,wateropvanger,water opvangen,collect water,2,5
CES201606,801.2,19,can, om water te verplaatsen,water verplaatsen,move water,2,5
CES201606,2016,48,can,water verzamelen,water verzamelen,collect water,2,5
CES201606,1029,22,can,waxinelichtje,waxinelichtje,tea light,3,5
CES201606,792,19,can,om weg te gooien,weg gooien,throw away,1,5
CES201606,1169,26,can,weggooien,weggooien,throw away,1,5
CES201606,2152,51,can,werpen,werpen,throw,2,5
CES201606,2153.1,51,can,wespenvangen,wespen vangen,catch wasps,2,5
CES201606,894,20,can,wespen ermee vangen als je er cola in doet,wespen vangen cola doet,catching wasps cola does,2,5
CES201606,1017,23,can,zodat de deur niet dichtvalt,zodat deur niet dichtvalt,so that door does not close,3,5
CES201606,1610,40,can,aan een zwerver geven die blikjes ophaalt,zwerver geven blikjes ophaalt,vagabond giving cans collecting them,2,5
